GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 02 01:31:49 MST 2025,02-Nov-2025 01:31:49.382,-121.79187246,37.37636567,14.170000076293945,3.2160000801086426,251.0,228.8000030517578,11.41076565,-2.06859016,0.07182605,0.20115834,
Sun Nov 02 01:31:50 MST 2025,02-Nov-2025 01:31:50.383,-121.79197442,37.37624352,15.270000457763672,3.2160000801086426,249.0,209.0,9.35654068,-1.27371526,2.58573794,0.01700884,
Sun Nov 02 01:31:51 MST 2025,02-Nov-2025 01:31:51.382,-121.79205504,37.37612283,15.739999771118164,3.2160000801086426,249.0,206.3000030517578,8.43716717,-0.23942018,5.7987566,0.06288797,
Sun Nov 02 01:31:52 MST 2025,02-Nov-2025 01:31:52.383,-121.79214047,37.37599035,16.360000610351562,3.2160000801086426,249.0,208.39999389648438,7.45554399,-1.62326872,5.44920301,-0.02521574,
Sun Nov 02 01:31:53 MST 2025,02-Nov-2025 01:31:53.383,-121.79228786,37.37590521,16.510000228881836,3.2160000801086426,247.0,231.8000030517578,8.02057552,-2.13083959,6.80910969,0.11326236,
Sun Nov 02 01:31:54 MST 2025,02-Nov-2025 01:31:54.383,-121.79246696,37.37583716,17.399999618530273,3.2160000801086426,245.0,246.6999969482422,9.12190819,-1.54665434,1.31681097,-0.02836621,
Sun Nov 02 01:31:55 MST 2025,02-Nov-2025 01:31:55.384,-121.79265454,37.37578819,18.579999923706055,3.2160000801086426,245.0,252.0,9.60074902,-2.42293215,4.03662395,0.10900563,
Sun Nov 02 01:31:56 MST 2025,02-Nov-2025 01:31:56.383,-121.79285402,37.37573642,18.56999969482422,3.2160000801086426,244.0,252.0,8.57124233,-0.9816227,3.80678082,-0.01975518,
Sun Nov 02 01:31:57 MST 2025,02-Nov-2025 01:31:57.383,-121.7930735,37.37569074,19.360000610351562,3.2160000801086426,244.0,253.89999389648438,7.54652357,-1.043872,10.58237171,0.38049561,
Sun Nov 02 01:31:58 MST 2025,02-Nov-2025 01:31:58.383,-121.79330707,37.37567444,20.1200008392334,3.2160000801086426,244.0,260.20001220703125,7.83382797,-0.83318222,6.28717375,0.04644805,
Sun Nov 02 01:31:59 MST 2025,02-Nov-2025 01:31:59.383,-121.79354024,37.3756892,20.219999313354492,3.2160000801086426,244.0,269.8999938964844,7.80988598,-0.23463176,5.73171902,0.00679845,
Sun Nov 02 01:32:00 MST 2025,02-Nov-2025 01:32:00.383,-121.79376853,37.37568901,20.219999313354492,3.2160000801086426,244.0,269.8999938964844,9.44273186,-0.69910687,2.48518133,0.01688814,
Sun Nov 02 01:32:01 MST 2025,02-Nov-2025 01:32:01.383,-121.79400685,37.37571676,20.829999923706055,3.2160000801086426,244.0,276.0,8.49941635,-0.42616791,1.33596456,-0.10288388,
Sun Nov 02 01:32:02 MST 2025,02-Nov-2025 01:32:02.383,-121.79424087,37.37573642,20.829999923706055,4.288000106811523,244.0,276.0,8.13070869,-0.55066639,4.18985319,-0.04692,
Sun Nov 02 01:32:03 MST 2025,02-Nov-2025 01:32:03.383,-121.79447214,37.37573332,20.510000228881836,3.2160000801086426,243.0,273.0,10.66377449,-1.63763392,-2.34631777,0.1444816,
Sun Nov 02 01:32:04 MST 2025,02-Nov-2025 01:32:04.383,-121.79470204,37.37574793,20.469999313354492,3.2160000801086426,243.0,273.6000061035156,-0.9624691,-7.33583403,8.95910263,0.2034263,
Sun Nov 02 01:32:05 MST 2025,02-Nov-2025 01:32:05.383,-121.79492564,37.37576032,20.18000030517578,3.2160000801086426,242.0,274.0,-0.49320555,-4.76446152,5.36780024,-0.24764556,
Sun Nov 02 01:32:06 MST 2025,02-Nov-2025 01:32:06.383,-121.79513872,37.37578669,20.020000457763672,3.2160000801086426,241.0,278.5,-0.91458505,3.64876342,17.66442108,0.86002964,
Sun Nov 02 01:32:07 MST 2025,02-Nov-2025 01:32:07.383,-121.79535263,37.37581594,19.420000076293945,3.2160000801086426,236.0,278.3999938964844,-6.32548094,7.67102242,9.73482418,0.43743533,
Sun Nov 02 01:32:08 MST 2025,02-Nov-2025 01:32:08.382,-121.79556791,37.3758338,19.489999771118164,3.2160000801086426,235.0,273.29998779296875,-3.04542446,7.48427439,7.61835003,0.15104121,
Sun Nov 02 01:32:08 MST 2025,02-Nov-2025 01:32:09.383,-121.79556791,37.3758338,19.489999771118164,3.2160000801086426,235.0,273.29998779296875,-1.72382522,4.15154552,8.26478386,-0.02196187,
Sun Nov 02 01:32:08 MST 2025,02-Nov-2025 01:32:10.383,-121.79556791,37.3758338,19.489999771118164,3.2160000801086426,235.0,273.29998779296875,-3.30878663,6.69418812,6.69418812,0.0391435,
Sun Nov 02 01:32:11 MST 2025,02-Nov-2025 01:32:11.383,-121.79618928,37.37588324,17.579999923706055,3.2160000801086426,230.0,281.70001220703125,-0.15322891,5.82269859,8.86812305,0.10054368,
Sun Nov 02 01:32:12 MST 2025,02-Nov-2025 01:32:12.383,-121.79637641,37.37593944,17.600000381469727,3.2160000801086426,229.0,289.6000061035156,-2.01591778,5.26245546,9.92157173,0.12666646,
Sun Nov 02 01:32:13 MST 2025,02-Nov-2025 01:32:13.382,-121.79654049,37.37602402,17.3700008392334,3.2160000801086426,227.0,301.1000061035156,-1.37906015,4.66869354,7.83861637,-0.04040223,
Sun Nov 02 01:32:14 MST 2025,02-Nov-2025 01:32:14.382,-121.79669405,37.3761141,17.149999618530273,3.2160000801086426,226.0,304.29998779296875,-2.05422497,5.08049583,11.82256794,0.34732836,
Sun Nov 02 01:32:15 MST 2025,02-Nov-2025 01:32:15.383,-121.79684775,37.37619761,15.279999732971191,3.2160000801086426,224.0,304.8999938964844,-1.79086292,5.57848978,7.92001915,0.02323753,
Sun Nov 02 01:32:16 MST 2025,02-Nov-2025 01:32:16.383,-121.79697236,37.37627601,14.079999923706055,3.2160000801086426,224.0,305.6000061035156,-2.77248549,5.17626429,8.47547436,0.07005709,
Sun Nov 02 01:32:17 MST 2025,02-Nov-2025 01:32:17.384,-121.79709247,37.37634256,11.880000114440918,3.2160000801086426,223.0,299.1000061035156,-3.58651423,6.72291851,6.17225218,0.01859105,
Sun Nov 02 01:32:18 MST 2025,02-Nov-2025 01:32:18.384,-121.79720492,37.3763804,10.970000267028809,3.2160000801086426,221.0,283.20001220703125,-2.64798713,4.63038588,9.14106178,0.09785217,
Sun Nov 02 01:32:19 MST 2025,02-Nov-2025 01:32:19.384,-121.79732082,37.37639383,10.369999885559082,3.2160000801086426,221.0,278.0,-3.44286203,5.64073944,7.61835003,0.08601719,
Sun Nov 02 01:32:20 MST 2025,02-Nov-2025 01:32:20.383,-121.79746017,37.37634544,12.039999961853027,3.2160000801086426,220.0,246.89999389648438,2.77248549,6.65109253,5.40610743,-0.06272143,
Sun Nov 02 01:32:21 MST 2025,02-Nov-2025 01:32:21.383,-121.79759806,37.37629433,13.109999656677246,3.2160000801086426,221.0,245.5,0.59855044,6.56490088,6.7708025,-0.00666961,
Sun Nov 02 01:32:22 MST 2025,02-Nov-2025 01:32:22.384,-121.79774082,37.37624908,14.050000190734863,3.2160000801086426,220.0,248.5,0.11971009,6.79953289,6.30632734,-0.03557956,
Sun Nov 02 01:32:23 MST 2025,02-Nov-2025 01:32:23.384,-121.79789717,37.37621165,14.25,3.2160000801086426,219.0,255.0,0.51235914,6.39730692,7.35498762,0.01404041,
Sun Nov 02 01:32:24 MST 2025,02-Nov-2025 01:32:24.383,-121.7980526,37.37617859,14.239999771118164,3.2160000801086426,218.0,255.0,-0.67995328,6.28238535,3.65355182,-0.23693722,
Sun Nov 02 01:32:25 MST 2025,02-Nov-2025 01:32:25.383,-121.79821614,37.37616187,14.220000267028809,3.2160000801086426,218.0,260.29998779296875,-0.72783732,5.77481461,5.779603,0.01707301,
Sun Nov 02 01:32:26 MST 2025,02-Nov-2025 01:32:26.383,-121.79837383,37.37613301,14.15999984741211,3.2160000801086426,216.0,258.0,-0.62728083,6.50265169,6.16746378,-0.06518102,
Sun Nov 02 01:32:27 MST 2025,02-Nov-2025 01:32:27.383,-121.79852567,37.37610006,14.140000343322754,3.2160000801086426,216.0,252.60000610351562,-3.39018965,7.29752684,8.65264511,0.22347528,
Sun Nov 02 01:32:28 MST 2025,02-Nov-2025 01:32:28.383,-121.79865988,37.37605229,13.9399995803833,3.2160000801086426,214.0,242.3000030517578,-3.88818359,7.58483076,6.92881966,0.13871044,
Sun Nov 02 01:32:29 MST 2025,02-Nov-2025 01:32:29.383,-121.79879393,37.37597774,13.90999984741211,3.2160000801086426,214.0,228.10000610351562,-4.55855989,6.58884287,5.83706379,0.02948433,
Sun Nov 02 01:32:30 MST 2025,02-Nov-2025 01:32:30.383,-121.79891088,37.37589398,13.90999984741211,3.2160000801086426,213.0,228.10000610351562,-3.41413164,5.69820023,6.87614727,-0.00641185,
Sun Nov 02 01:32:31 MST 2025,02-Nov-2025 01:32:31.382,-121.79898789,37.37578241,13.729999542236328,3.2160000801086426,212.0,216.0,-5.36301184,8.75320148,8.54251194,0.38036174,
Sun Nov 02 01:32:32 MST 2025,02-Nov-2025 01:32:32.383,-121.79893268,37.37564674,14.0,3.2160000801086426,212.0,170.8000030517578,-0.86191261,7.82903957,7.26400805,0.1112116,
Sun Nov 02 01:32:33 MST 2025,02-Nov-2025 01:32:33.383,-121.79888572,37.37551686,14.220000267028809,3.2160000801086426,211.0,162.6999969482422,0.04309563,7.51779318,5.7939682,-0.01346385,
Sun Nov 02 01:32:34 MST 2025,02-Nov-2025 01:32:34.385,-121.7988355,37.37539788,14.420000076293945,3.2160000801086426,211.0,161.89999389648438,-1.39821374,6.19140577,6.99585724,-0.01808554,
Sun Nov 02 01:32:35 MST 2025,02-Nov-2025 01:32:35.382,-121.7987849,37.37527432,14.420000076293945,3.2160000801086426,210.0,161.89999389648438,1.61369193,6.25844336,5.73650742,-0.10008895,
Sun Nov 02 01:32:36 MST 2025,02-Nov-2025 01:32:36.383,-121.79872774,37.37513736,14.699999809265137,3.2160000801086426,208.0,161.10000610351562,-2.84910011,9.63905621,6.20577097,0.22315091,
Sun Nov 02 01:32:37 MST 2025,02-Nov-2025 01:32:37.383,-121.79866413,37.37502422,13.739999771118164,3.2160000801086426,205.0,156.0,-1.99676418,7.4411788,6.04296494,0.01712537,
Sun Nov 02 01:32:38 MST 2025,02-Nov-2025 01:32:38.382,-121.79859123,37.37491175,14.079999923706055,3.2160000801086426,204.0,149.5,-0.37828386,7.93917274,6.69897652,0.07860273,
Sun Nov 02 01:32:39 MST 2025,02-Nov-2025 01:32:39.382,-121.7985106,37.37480219,14.09000015258789,3.2160000801086426,204.0,149.60000610351562,-0.32082301,7.53215837,6.89051247,0.13892534,
Sun Nov 02 01:32:40 MST 2025,02-Nov-2025 01:32:40.382,-121.79840357,37.37471101,13.779999732971191,3.2160000801086426,202.0,141.8000030517578,-0.38786069,6.43561411,7.14429808,0.01301239,
Sun Nov 02 01:32:41 MST 2025,02-Nov-2025 01:32:41.383,-121.79831389,37.3746186,12.710000038146973,3.2160000801086426,201.0,142.5,0.46447513,7.02937603,8.71968269,0.16416627,
Sun Nov 02 01:32:42 MST 2025,02-Nov-2025 01:32:42.383,-121.79823405,37.37452993,11.550000190734863,3.2160000801086426,200.0,146.89999389648438,3.78283858,4.04141235,9.50498104,0.14024705,
Sun Nov 02 01:32:43 MST 2025,02-Nov-2025 01:32:43.383,-121.79818963,37.37444222,10.670000076293945,3.2160000801086426,198.0,169.5,2.72938991,5.99029255,8.02536392,0.07708055,
Sun Nov 02 01:32:44 MST 2025,02-Nov-2025 01:32:44.383,-121.79820156,37.37435503,10.1899995803833,3.2160000801086426,197.0,197.60000610351562,3.14119267,4.95599747,9.03092861,0.11682981,
Sun Nov 02 01:32:45 MST 2025,02-Nov-2025 01:32:45.383,-121.79826397,37.37428558,9.699999809265137,3.2160000801086426,197.0,224.6999969482422,4.67827034,5.7939682,8.40364838,0.16358989,
Sun Nov 02 01:32:46 MST 2025,02-Nov-2025 01:32:46.383,-121.79835979,37.37424828,9.489999771118164,3.2160000801086426,196.0,253.6999969482422,4.78361511,5.56891298,7.38850641,0.08073813,
Sun Nov 02 01:32:47 MST 2025,02-Nov-2025 01:32:47.383,-121.79847062,37.37424579,9.899999618530273,3.2160000801086426,195.0,276.1000061035156,2.37504816,6.35899973,8.51856995,0.12933344,
Sun Nov 02 01:32:48 MST 2025,02-Nov-2025 01:32:48.382,-121.79854758,37.37429435,9.680000305175781,3.2160000801086426,196.0,306.5,2.8969841,6.36378813,9.51934624,0.22301239,
Sun Nov 02 01:32:49 MST 2025,02-Nov-2025 01:32:49.383,-121.79862597,37.37435951,10.420000076293945,3.2160000801086426,196.0,322.1000061035156,0.75177932,6.44519091,6.7708025,-0.02502292,
Sun Nov 02 01:32:50 MST 2025,02-Nov-2025 01:32:50.382,-121.79869833,37.37443358,10.420000076293945,3.2160000801086426,196.0,322.1000061035156,0.20590134,6.53138208,7.77157879,0.05404145,
Sun Nov 02 01:32:51 MST 2025,02-Nov-2025 01:32:51.382,-121.79875247,37.37453232,10.960000038146973,3.2160000801086426,195.0,329.8999938964844,-1.42215586,7.24964285,8.89206505,0.12228653,
Sun Nov 02 01:32:52 MST 2025,02-Nov-2025 01:32:52.382,-121.79881664,37.37462484,11.479999542236328,3.2160000801086426,195.0,330.8999938964844,-1.12048638,6.66066933,8.1115551,0.09498781,
Sun Nov 02 01:32:53 MST 2025,02-Nov-2025 01:32:53.383,-121.79888473,37.37471505,11.6899995803833,3.2160000801086426,194.0,330.6000061035156,0.09576806,7.58483076,8.14507389,0.1535756,
Sun Nov 02 01:32:54 MST 2025,02-Nov-2025 01:32:54.383,-121.79897167,37.37481151,12.5,3.2160000801086426,193.0,325.20001220703125,-1.73340201,7.4363904,6.54574728,0.04421955,
Sun Nov 02 01:32:55 MST 2025,02-Nov-2025 01:32:55.384,-121.79905224,37.37490405,12.5,3.2160000801086426,193.0,325.20001220703125,-1.9153614,7.64708042,6.00944614,0.02946001,
Sun Nov 02 01:32:56 MST 2025,02-Nov-2025 01:32:56.383,-121.79916477,37.37498665,12.75,3.2160000801086426,192.0,317.3999938964844,-0.94810385,7.75242519,8.84418106,0.22176141,
Sun Nov 02 01:32:57 MST 2025,02-Nov-2025 01:32:57.383,-121.7993001,37.37505712,13.630000114440918,3.2160000801086426,192.0,309.70001220703125,0.42137951,7.02458763,7.21612406,0.04646438,
Sun Nov 02 01:32:58 MST 2025,02-Nov-2025 01:32:58.383,-121.79942769,37.37513771,14.199999809265137,3.2160000801086426,191.0,310.20001220703125,0.8810662,6.59841967,5.69820023,-0.08775848,
Sun Nov 02 01:32:59 MST 2025,02-Nov-2025 01:32:59.383,-121.79955866,37.37522884,14.930000305175781,3.2160000801086426,190.0,311.0,-0.09576806,5.84185219,7.75242519,0.00855643,
Sun Nov 02 01:33:00 MST 2025,02-Nov-2025 01:33:00.383,-121.79969033,37.37531679,15.40999984741211,3.2160000801086426,189.0,311.0,-1.06781399,6.61757326,7.98226833,0.08153695,
Sun Nov 02 01:33:01 MST 2025,02-Nov-2025 01:33:01.383,-121.79982226,37.37541764,15.779999732971191,3.2160000801086426,187.0,312.20001220703125,-0.65601128,6.7755909,6.39251852,-0.02908677,
Sun Nov 02 01:33:02 MST 2025,02-Nov-2025 01:33:02.384,-121.7999592,37.37551967,16.290000915527344,3.2160000801086426,186.0,312.70001220703125,0.37828386,5.22414827,5.01824665,-0.24157083,
Sun Nov 02 01:33:03 MST 2025,02-Nov-2025 01:33:03.383,-121.80009824,37.37562019,16.530000686645508,3.2160000801086426,185.0,311.79998779296875,-0.42137951,2.12126279,10.72123528,0.13390249,
Sun Nov 02 01:33:04 MST 2025,02-Nov-2025 01:33:04.383,-121.8002371,37.37572786,16.799999237060547,3.2160000801086426,182.0,312.70001220703125,1.14442837,0.71347213,11.27190113,0.17621619,
Sun Nov 02 01:33:05 MST 2025,02-Nov-2025 01:33:05.383,-121.80038266,37.37583845,17.43000030517578,3.2160000801086426,181.0,312.79998779296875,-0.36391866,1.40779054,11.93270111,0.24437886,
Sun Nov 02 01:33:06 MST 2025,02-Nov-2025 01:33:06.383,-121.8005273,37.37595509,17.420000076293945,3.2160000801086426,179.0,315.70001220703125,-1.13485157,2.62883353,11.31978607,0.20924562,
Sun Nov 02 01:33:07 MST 2025,02-Nov-2025 01:33:07.384,-121.80066624,37.37607092,17.790000915527344,3.2160000801086426,178.0,317.1000061035156,-1.24019647,5.10922623,9.95987892,0.16705209,
Sun Nov 02 01:33:08 MST 2025,02-Nov-2025 01:33:08.383,-121.80079907,37.37619685,18.079999923706055,3.2160000801086426,176.0,318.8999938964844,-2.80121589,3.96958637,9.25598335,0.08460599,
Sun Nov 02 01:33:09 MST 2025,02-Nov-2025 01:33:09.383,-121.8009345,37.37633201,18.56999969482422,3.2160000801086426,176.0,320.6000061035156,-4.02704716,5.91846657,9.6629982,0.24486738,
Sun Nov 02 01:33:10 MST 2025,02-Nov-2025 01:33:10.382,-121.80106698,37.37646034,18.200000762939453,3.2160000801086426,175.0,320.5,-0.73262572,3.84029961,6.4595561,-0.21132314,
Sun Nov 02 01:33:11 MST 2025,02-Nov-2025 01:33:11.383,-121.80120159,37.37658392,18.020000457763672,3.2160000801086426,173.0,318.79998779296875,-1.24977326,4.88417149,8.1211319,-0.00661087,
Sun Nov 02 01:33:12 MST 2025,02-Nov-2025 01:33:12.384,-121.80133527,37.37671143,17.799999237060547,3.2160000801086426,173.0,320.6000061035156,-0.37828386,3.34230566,9.57680702,0.05369276,
Sun Nov 02 01:33:13 MST 2025,02-Nov-2025 01:33:13.383,-121.80145201,37.3768351,17.200000762939453,3.2160000801086426,173.0,322.20001220703125,0.12449849,3.97916317,10.95107841,0.20679492,
Sun Nov 02 01:33:14 MST 2025,02-Nov-2025 01:33:14.383,-121.80156831,37.3769595,17.110000610351562,3.2160000801086426,171.0,324.79998779296875,-2.70544791,4.97515106,8.06845951,0.02384871,
Sun Nov 02 01:33:15 MST 2025,02-Nov-2025 01:33:15.383,-121.80168052,37.37707962,16.540000915527344,3.2160000801086426,171.0,323.0,-4.02225876,3.98395157,6.06690693,-0.05645692,
Sun Nov 02 01:33:16 MST 2025,02-Nov-2025 01:33:16.384,-121.80181412,37.37718396,16.329999923706055,3.2160000801086426,171.0,315.3999938964844,-3.43328524,5.88973618,9.56244183,0.21612483,
Sun Nov 02 01:33:17 MST 2025,02-Nov-2025 01:33:17.383,-121.80199141,37.3772501,16.600000381469727,3.2160000801086426,169.0,294.1000061035156,-4.80276871,6.68461132,10.40998936,0.37179953,
Sun Nov 02 01:33:18 MST 2025,02-Nov-2025 01:33:18.385,-121.80216594,37.3772859,16.75,3.2160000801086426,168.0,280.79998779296875,-4.59207869,6.43082571,10.49618053,0.35826677,
Sun Nov 02 01:33:19 MST 2025,02-Nov-2025 01:33:19.383,-121.80234815,37.37729651,16.450000762939453,3.2160000801086426,167.0,271.20001220703125,-3.88818359,6.16746378,11.48738003,0.40592295,
Sun Nov 02 01:33:20 MST 2025,02-Nov-2025 01:33:20.383,-121.80253383,37.37729919,16.440000534057617,4.288000106811523,166.0,271.1000061035156,-2.78685069,5.44441462,6.42603731,-0.07667559,
Sun Nov 02 01:33:21 MST 2025,02-Nov-2025 01:33:21.383,-121.80271921,37.37721415,16.729999542236328,3.2160000801086426,164.0,250.60000610351562,-0.47884035,3.86903,11.78426075,0.28427953,
Sun Nov 02 01:33:22 MST 2025,02-Nov-2025 01:33:22.383,-121.80286845,37.37713582,16.43000030517578,3.2160000801086426,161.0,243.8000030517578,-0.50757074,4.87938309,8.57603073,0.02613503,
Sun Nov 02 01:33:23 MST 2025,02-Nov-2025 01:33:23.382,-121.80303501,37.37707051,16.43000030517578,3.2160000801086426,161.0,243.8000030517578,0.85712421,3.07415509,10.47223854,0.13497692,
Sun Nov 02 01:33:24 MST 2025,02-Nov-2025 01:33:24.382,-121.80321845,37.37703044,16.34000015258789,3.2160000801086426,160.0,251.8000030517578,-0.39743748,5.04697704,9.50498104,0.20104441,
Sun Nov 02 01:33:25 MST 2025,02-Nov-2025 01:33:25.384,-121.80340474,37.37701401,16.260000228881836,3.2160000801086426,159.0,259.1000061035156,-0.41180268,5.23372507,9.19373417,0.09821278,
Sun Nov 02 01:33:26 MST 2025,02-Nov-2025 01:33:26.383,-121.80359461,37.37702206,15.930000305175781,3.2160000801086426,157.0,271.3999938964844,-0.37349546,5.59764338,7.431602,-0.03182769,
Sun Nov 02 01:33:27 MST 2025,02-Nov-2025 01:33:27.383,-121.80376822,37.37703196,15.369999885559082,3.2160000801086426,157.0,277.0,-1.48919344,7.19218206,8.21689987,0.14244622,
Sun Nov 02 01:33:28 MST 2025,02-Nov-2025 01:33:28.383,-121.80393516,37.3770534,15.220000267028809,3.2160000801086426,156.0,279.3999938964844,-2.55700731,7.48427439,6.56490088,0.06677228,
Sun Nov 02 01:33:29 MST 2025,02-Nov-2025 01:33:29.384,-121.80409824,37.37708334,15.100000381469727,3.2160000801086426,157.0,282.79998779296875,-0.2633622,6.57926607,7.39808321,0.02857441,
Sun Nov 02 01:33:30 MST 2025,02-Nov-2025 01:33:30.382,-121.80425686,37.37710631,14.979999542236328,3.2160000801086426,155.0,287.0,-1.16358197,6.56968927,7.11556768,0.01332039,
Sun Nov 02 01:33:31 MST 2025,02-Nov-2025 01:33:31.383,-121.80440317,37.37716384,14.770000457763672,3.2160000801086426,154.0,290.5,-0.02873042,6.92403126,6.60320807,-0.00567532,
Sun Nov 02 01:33:32 MST 2025,02-Nov-2025 01:33:32.382,-121.80455937,37.3772104,14.760000228881836,3.2160000801086426,154.0,290.5,-1.8435353,7.25443125,7.38371801,0.05665284,
Sun Nov 02 01:33:33 MST 2025,02-Nov-2025 01:33:33.383,-121.8047251,37.37725402,14.829999923706055,5.360000133514404,153.0,291.0,-0.84275901,6.60799646,6.21055937,0.11543712,
Sun Nov 02 01:33:34 MST 2025,02-Nov-2025 01:33:34.383,-121.80486025,37.37733159,14.40999984741211,3.2160000801086426,153.0,298.8999938964844,-0.69910687,7.55610037,6.66545773,0.02275269,
Sun Nov 02 01:33:35 MST 2025,02-Nov-2025 01:33:35.383,-121.80501455,37.37739632,14.630000114440918,3.2160000801086426,152.0,298.70001220703125,-0.55066639,7.27358484,7.39808321,0.07806343,
Sun Nov 02 01:33:36 MST 2025,02-Nov-2025 01:33:36.383,-121.80516428,37.37745718,14.720000267028809,3.2160000801086426,152.0,299.6000061035156,-0.32561144,6.66066933,6.23450136,-0.00877184,
Sun Nov 02 01:33:37 MST 2025,02-Nov-2025 01:33:37.383,-121.80530578,37.37752048,14.960000038146973,3.2160000801086426,150.0,299.0,-0.66558808,6.55053568,7.47948599,0.03476948,
Sun Nov 02 01:33:38 MST 2025,02-Nov-2025 01:33:38.383,-121.80545538,37.37759198,15.079999923706055,3.2160000801086426,149.0,299.3999938964844,-1.60411513,6.99106884,7.21133566,0.05581087,
Sun Nov 02 01:33:39 MST 2025,02-Nov-2025 01:33:39.383,-121.80559945,37.37765336,15.270000457763672,3.2160000801086426,148.0,299.20001220703125,-1.66157603,6.33505774,7.29752684,0.0185405,
Sun Nov 02 01:33:40 MST 2025,02-Nov-2025 01:33:40.383,-121.80574018,37.37772866,15.300000190734863,3.2160000801086426,147.0,298.20001220703125,5.54497099,7.431602,6.70376492,0.18534523,
Sun Nov 02 01:33:41 MST 2025,02-Nov-2025 01:33:41.383,-121.8058925,37.37779385,15.300000190734863,3.2160000801086426,146.0,298.20001220703125,-8.15943909,5.42047262,-8.54251194,0.34391361,
Sun Nov 02 01:33:42 MST 2025,02-Nov-2025 01:33:42.383,-121.80604812,37.37785801,15.470000267028809,4.288000106811523,146.0,297.6000061035156,-7.14908648,-0.11971009,-7.17781687,0.05176026,
Sun Nov 02 01:33:43 MST 2025,02-Nov-2025 01:33:43.383,-121.80621132,37.37789217,15.359999656677246,3.2160000801086426,146.0,287.1000061035156,-7.7332716,0.33039984,-6.56490088,0.05359858,
Sun Nov 02 01:33:44 MST 2025,02-Nov-2025 01:33:44.383,-121.80637703,37.37793293,15.350000381469727,4.288000106811523,146.0,287.1000061035156,-8.63349152,0.08619126,-7.12993288,0.16042155,
Sun Nov 02 01:33:45 MST 2025,02-Nov-2025 01:33:45.383,-121.80655392,37.37794857,15.75,3.2160000801086426,145.0,279.5,-6.60320807,-0.33518824,-6.25844336,-0.05296737,
Sun Nov 02 01:33:46 MST 2025,02-Nov-2025 01:33:46.383,-121.80674049,37.37796104,16.229999542236328,3.2160000801086426,144.0,274.5,-7.21133566,0.03351882,-6.7803793,0.02800959,
Sun Nov 02 01:33:47 MST 2025,02-Nov-2025 01:33:47.383,-121.80693272,37.37797631,16.459999084472656,3.2160000801086426,143.0,274.20001220703125,-7.06768322,-0.2633622,-4.63038588,-0.11927539,
Sun Nov 02 01:33:48 MST 2025,02-Nov-2025 01:33:48.383,-121.80711816,37.37798714,16.459999084472656,3.2160000801086426,142.0,274.20001220703125,-8.1259203,-0.1436521,-5.35822344,0.01131046,
Sun Nov 02 01:33:49 MST 2025,02-Nov-2025 01:33:49.384,-121.8073045,37.37800298,16.739999771118164,4.288000106811523,142.0,275.79998779296875,-8.05409431,-0.03351882,-6.83305168,0.0956772,
Sun Nov 02 01:33:50 MST 2025,02-Nov-2025 01:33:50.382,-121.8074691,37.37806199,16.770000457763672,3.2160000801086426,142.0,286.5,-7.7428484,0.15322891,-5.41568422,-0.01768482,
Sun Nov 02 01:33:51 MST 2025,02-Nov-2025 01:33:51.383,-121.80765207,37.37810816,17.0,3.2160000801086426,141.0,288.20001220703125,-7.27837324,-0.06703765,-7.34541082,0.07311851,
Sun Nov 02 01:33:52 MST 2025,02-Nov-2025 01:33:52.382,-121.8078265,37.37817674,17.520000457763672,3.2160000801086426,141.0,295.1000061035156,-7.16824007,-0.08619126,-6.14831018,-0.01828909,
Sun Nov 02 01:33:53 MST 2025,02-Nov-2025 01:33:53.383,-121.80800796,37.37824709,17.739999771118164,3.2160000801086426,140.0,297.1000061035156,-7.81467438,0,-6.22013617,0.03714007,
Sun Nov 02 01:33:54 MST 2025,02-Nov-2025 01:33:54.383,-121.80818634,37.37831995,17.739999771118164,3.2160000801086426,140.0,297.1000061035156,-8.13549709,-0.62249243,-5.30555105,0.01110572,
Sun Nov 02 01:33:55 MST 2025,02-Nov-2025 01:33:55.383,-121.80836885,37.37840091,17.959999084472656,3.2160000801086426,139.0,298.3999938964844,-8.03015232,-1.13006318,-7.18739367,0.12358767,
Sun Nov 02 01:33:56 MST 2025,02-Nov-2025 01:33:56.382,-121.8085496,37.3784785,17.84000015258789,3.2160000801086426,138.0,296.79998779296875,-8.02536392,-0.99598789,-5.34864664,0.00734794,
Sun Nov 02 01:33:57 MST 2025,02-Nov-2025 01:33:57.383,-121.80873053,37.37854945,17.8799991607666,3.2160000801086426,139.0,295.6000061035156,-6.81389809,-0.1340753,-8.05409431,0.09449655,
Sun Nov 02 01:33:58 MST 2025,02-Nov-2025 01:33:58.383,-121.80891315,37.37860573,17.510000228881836,3.2160000801086426,138.0,291.6000061035156,-5.42526102,-1.20188928,-8.50899315,0.05495554,
Sun Nov 02 01:33:59 MST 2025,02-Nov-2025 01:33:59.382,-121.80910462,37.3786466,17.770000457763672,3.2160000801086426,137.0,284.79998779296875,-7.39329481,-0.45489833,-5.69341183,-0.02865344,
Sun Nov 02 01:34:00 MST 2025,02-Nov-2025 01:34:00.383,-121.80930885,37.37866545,17.920000076293945,3.2160000801086426,135.0,278.6000061035156,-8.84418106,-0.29688102,-5.43962622,0.07785398,
