SECONDS;PID;VALUE;UNITS;
73947.478182;Fuel Rail Pressure;4130;kPa;
73948.057182;Fuel Rail Pressure;3660;kPa;
73948.686182;Fuel Rail Pressure;3710;kPa;
73949.174182;Fuel Rail Pressure;3640;kPa;
73949.884182;Fuel Rail Pressure;16040;kPa;
73950.523182;Fuel Rail Pressure;13500;kPa;
73951.132182;Fuel Rail Pressure;9980;kPa;
73951.841182;Fuel Rail Pressure;6360;kPa;
73952.571182;Fuel Rail Pressure;4080;kPa;
73953.119182;Fuel Rail Pressure;3000;kPa;
73953.779182;Fuel Rail Pressure;5340;kPa;
73954.338182;Fuel Rail Pressure;10180;kPa;
73954.967182;Fuel Rail Pressure;10930;kPa;
73955.596182;Fuel Rail Pressure;20540;kPa;
73956.204182;Fuel Rail Pressure;20840;kPa;
73956.824182;Fuel Rail Pressure;20330;kPa;
73957.474182;Fuel Rail Pressure;19070;kPa;
73958.144182;Fuel Rail Pressure;10820;kPa;
73958.773182;Fuel Rail Pressure;7080;kPa;
73959.302182;Fuel Rail Pressure;6090;kPa;
73959.901182;Fuel Rail Pressure;14980;kPa;
73960.590182;Fuel Rail Pressure;15640;kPa;
73961.280182;Fuel Rail Pressure;10960;kPa;
73961.849182;Fuel Rail Pressure;11360;kPa;
73962.487182;Fuel Rail Pressure;11560;kPa;
73963.076182;Fuel Rail Pressure;8590;kPa;
73963.715182;Fuel Rail Pressure;7750;kPa;
73964.313182;Fuel Rail Pressure;4820;kPa;
73964.935182;Fuel Rail Pressure;3850;kPa;
73965.584182;Fuel Rail Pressure;4940;kPa;
73966.194182;Fuel Rail Pressure;4990;kPa;
73966.863182;Fuel Rail Pressure;4720;kPa;
73967.351182;Fuel Rail Pressure;4290;kPa;
73968.051182;Fuel Rail Pressure;4670;kPa;
73968.740182;Fuel Rail Pressure;20240;kPa;
73969.298182;Fuel Rail Pressure;20380;kPa;
73969.836182;Fuel Rail Pressure;19950;kPa;
73970.456182;Fuel Rail Pressure;8800;kPa;
73971.104182;Fuel Rail Pressure;7740;kPa;
73971.734182;Fuel Rail Pressure;7890;kPa;
73972.494182;Fuel Rail Pressure;8040;kPa;
73973.092182;Fuel Rail Pressure;8120;kPa;
73973.640182;Fuel Rail Pressure;8190;kPa;
73974.200182;Fuel Rail Pressure;8260;kPa;
73974.798182;Fuel Rail Pressure;8320;kPa;
