SECONDS;PID;VALUE;UNITS;
73921.667182;Power from MAF;26.808;hp;
73922.296182;Power from MAF;21.444;hp;
73922.963182;Power from MAF;9.132;hp;
73923.592182;Power from MAF;8.22;hp;
73924.200182;Power from MAF;6.012;hp;
73924.878182;Power from MAF;5.868;hp;
73925.617182;Power from MAF;5.268;hp;
73926.174182;Power from MAF;3.588;hp;
73926.872182;Power from MAF;4.512;hp;
73927.420182;Power from MAF;7.668;hp;
73928.047182;Power from MAF;11.868;hp;
73928.696182;Power from MAF;17.088;hp;
73929.416182;Power from MAF;22.392;hp;
73930.140182;Power from MAF;25.704;hp;
73930.729182;Power from MAF;28.152;hp;
73931.307182;Power from MAF;30.828;hp;
73931.966182;Power from MAF;37.632;hp;
73932.686182;Power from MAF;41.484;hp;
73933.316182;Power from MAF;51.156;hp;
73933.903182;Power from MAF;76.212;hp;
73934.545182;Power from MAF;91.5;hp;
73935.225182;Power from MAF;104.304;hp;
73935.804182;Power from MAF;25.152;hp;
73936.504182;Power from MAF;21.3;hp;
73937.153182;Power from MAF;34.188;hp;
73937.781182;Power from MAF;29.976;hp;
73938.431182;Power from MAF;23.4;hp;
73939.080182;Power from MAF;23.784;hp;
73939.719182;Power from MAF;16.284;hp;
73940.269182;Power from MAF;11.64;hp;
73940.927182;Power from MAF;12.516;hp;
73941.683182;Power from MAF;11.928;hp;
73942.312182;Power from MAF;12.348;hp;
73942.890182;Power from MAF;12.264;hp;
73943.449182;Power from MAF;11.616;hp;
73944.098182;Power from MAF;17.388;hp;
73944.790182;Power from MAF;17.796;hp;
73945.379182;Power from MAF;16.284;hp;
73945.997182;Power from MAF;9.54;hp;
73946.545182;Power from MAF;8.22;hp;
73947.245182;Power from MAF;7.44;hp;
73947.813182;Power from MAF;7.272;hp;
73948.433182;Power from MAF;5.328;hp;
73948.960182;Power from MAF;6.252;hp;
73949.630182;Power from MAF;12.852;hp;
73950.229182;Power from MAF;5.256;hp;
73950.888182;Power from MAF;14.088;hp;
73951.597182;Power from MAF;6.324;hp;
73952.206182;Power from MAF;5.688;hp;
73952.936182;Power from MAF;9.48;hp;
73953.545182;Power from MAF;13.86;hp;
73954.095182;Power from MAF;25.248;hp;
73954.734182;Power from MAF;29.292;hp;
73955.332182;Power from MAF;47.796;hp;
73955.951182;Power from MAF;110.628;hp;
73956.559182;Power from MAF;151.164;hp;
73957.199182;Power from MAF;202.452;hp;
73957.840182;Power from MAF;29.748;hp;
73958.569182;Power from MAF;34.608;hp;
73959.099182;Power from MAF;32.784;hp;
73959.657182;Power from MAF;40.572;hp;
73960.306182;Power from MAF;57.24;hp;
73961.016182;Power from MAF;49.152;hp;
73961.636182;Power from MAF;42.996;hp;
73962.194182;Power from MAF;43.176;hp;
73962.792182;Power from MAF;32.916;hp;
73963.461182;Power from MAF;25.248;hp;
73964.080182;Power from MAF;17.964;hp;
73964.660182;Power from MAF;17.964;hp;
73965.289182;Power from MAF;21.84;hp;
73965.939182;Power from MAF;21.3;hp;
73966.589182;Power from MAF;19.728;hp;
73967.177182;Power from MAF;17.676;hp;
73967.756182;Power from MAF;17.616;hp;
73968.427182;Power from MAF;83.82;hp;
73969.065182;Power from MAF;143.76;hp;
73969.593182;Power from MAF;125.016;hp;
73970.201182;Power from MAF;22.86;hp;
73970.831182;Power from MAF;22.308;hp;
73971.511182;Power from MAF;22.08;hp;
73972.181182;Power from MAF;22.476;hp;
73972.869182;Power from MAF;21.684;hp;
73973.397182;Power from MAF;20.484;hp;
73973.927182;Power from MAF;17.448;hp;
73974.635182;Power from MAF;13.068;hp;
73975.194182;Power from MAF;10.812;hp;
73975.793182;Power from MAF;7.272;hp;
73976.502182;Power from MAF;6.204;hp;
73977.141182;Power from MAF;5.412;hp;
73977.732182;Power from MAF;5.616;hp;
73979.115182;Power from MAF;10.692;hp;
73982.936182;Power from MAF;99.6;hp;
73984.392182;Power from MAF;20.004;hp;
73985.101182;Power from MAF;21.024;hp;
73985.659182;Power from MAF;29.292;hp;
73986.276182;Power from MAF;28.608;hp;
73986.967182;Power from MAF;27.816;hp;
73987.496182;Power from MAF;27.36;hp;
73988.235182;Power from MAF;19.524;hp;
73988.833182;Power from MAF;17.616;hp;
73989.490182;Power from MAF;17.388;hp;
73990.110182;Power from MAF;16.572;hp;
73990.859182;Power from MAF;15.108;hp;
73991.490182;Power from MAF;14.772;hp;
73991.988182;Power from MAF;21.156;hp;
73992.628182;Power from MAF;19.524;hp;
73993.377182;Power from MAF;14.28;hp;
73993.937182;Power from MAF;13.944;hp;
73994.516182;Power from MAF;13.812;hp;
73995.155182;Power from MAF;13.2;hp;
73995.873182;Power from MAF;12.12;hp;
73996.432182;Power from MAF;12.18;hp;
73997.059182;Power from MAF;12.084;hp;
73997.638182;Power from MAF;11.244;hp;
73998.206182;Power from MAF;11.208;hp;
73998.975182;Power from MAF;7.368;hp;
73999.664182;Power from MAF;6.576;hp;
74000.292182;Power from MAF;5.1;hp;
74000.921182;Power from MAF;4.188;hp;
74001.631182;Power from MAF;5.508;hp;
74002.281182;Power from MAF;9;hp;
74003.001182;Power from MAF;23.952;hp;
74003.680182;Power from MAF;41.304;hp;
74004.369182;Power from MAF;71.268;hp;
74005.069182;Power from MAF;80.748;hp;
74005.770182;Power from MAF;20.004;hp;
74006.279182;Power from MAF;37.128;hp;
74006.798182;Power from MAF;46.908;hp;
74007.487182;Power from MAF;46.908;hp;
74008.145182;Power from MAF;41.676;hp;
74008.734182;Power from MAF;15.264;hp;
74009.445182;Power from MAF;14.82;hp;
74010.114182;Power from MAF;11.208;hp;
74010.793182;Power from MAF;11.244;hp;
74011.331182;Power from MAF;11.208;hp;
74011.970182;Power from MAF;11.484;hp;
74012.620182;Power from MAF;11.028;hp;
74013.330182;Power from MAF;11.268;hp;
74013.857182;Power from MAF;11.184;hp;
74014.567182;Power from MAF;11.616;hp;
74015.166182;Power from MAF;11.52;hp;
74015.794182;Power from MAF;11.58;hp;
74016.413182;Power from MAF;11.58;hp;
74016.993182;Power from MAF;7.512;hp;
74017.706182;Power from MAF;5.124;hp;
74018.336182;Power from MAF;5.448;hp;
74019.066182;Power from MAF;6.576;hp;
74019.684182;Power from MAF;6.48;hp;
74020.293182;Power from MAF;6.444;hp;
74020.893182;Power from MAF;13.896;hp;
74021.431182;Power from MAF;16.86;hp;
74022.081182;Power from MAF;18.204;hp;
74022.639182;Power from MAF;21.084;hp;
74023.268182;Power from MAF;16.404;hp;
74023.897182;Power from MAF;13.764;hp;
74024.375182;Power from MAF;12.516;hp;
74024.984182;Power from MAF;10.692;hp;
74025.674182;Power from MAF;10.872;hp;
74026.193182;Power from MAF;11.028;hp;
74026.963182;Power from MAF;11.028;hp;
74027.590182;Power from MAF;10.656;hp;
74028.330182;Power from MAF;7.848;hp;
74029.049182;Power from MAF;6.588;hp;
74029.567182;Power from MAF;6.588;hp;
74030.085182;Power from MAF;6.432;hp;
74030.754182;Power from MAF;10.392;hp;
74031.322182;Power from MAF;7.872;hp;
74032.022182;Power from MAF;8.148;hp;
74032.721182;Power from MAF;7.176;hp;
74033.340182;Power from MAF;8.136;hp;
74034.023182;Power from MAF;7.728;hp;
74034.561182;Power from MAF;9.996;hp;
74035.180182;Power from MAF;9.396;hp;
74035.830182;Power from MAF;9.108;hp;
74036.430182;Power from MAF;9.276;hp;
74037.230182;Power from MAF;9.564;hp;
74037.778182;Power from MAF;8.976;hp;
74038.426182;Power from MAF;9.624;hp;
74039.055182;Power from MAF;9.564;hp;
74039.633182;Power from MAF;9.996;hp;
74040.200182;Power from MAF;9.768;hp;
74040.929182;Power from MAF;9.972;hp;
74041.478182;Power from MAF;9.48;hp;
74042.078182;Power from MAF;9.336;hp;
74042.726182;Power from MAF;9.504;hp;
74043.205182;Power from MAF;8.688;hp;
74043.754182;Power from MAF;8.4;hp;
74044.294182;Power from MAF;8.832;hp;
74044.963182;Power from MAF;8.22;hp;
74045.532182;Power from MAF;8.448;hp;
74046.231182;Power from MAF;7.68;hp;
74046.800182;Power from MAF;8.328;hp;
74047.438182;Power from MAF;7.848;hp;
74047.957182;Power from MAF;7.872;hp;
74048.435182;Power from MAF;7.476;hp;
74048.944182;Power from MAF;7.464;hp;
