SECONDS;PID;VALUE;UNITS;
73816.642182;Calculated engine load value;17.2549019607843;%;
73817.209182;Calculated engine load value;23.921568627451;%;
73817.836182;Calculated engine load value;22.7450980392157;%;
73818.433182;Calculated engine load value;21.5686274509804;%;
73818.993182;Calculated engine load value;20;%;
73819.630182;Calculated engine load value;14.9019607843137;%;
73820.247182;Calculated engine load value;20;%;
73821.025182;Calculated engine load value;23.5294117647059;%;
73821.613182;Calculated engine load value;23.5294117647059;%;
73822.241182;Calculated engine load value;23.921568627451;%;
73822.949182;Calculated engine load value;17.2549019607843;%;
73823.526182;Calculated engine load value;18.4313725490196;%;
73824.294182;Calculated engine load value;23.1372549019608;%;
73824.932182;Calculated engine load value;16.8627450980392;%;
73825.549182;Calculated engine load value;17.6470588235294;%;
73826.076182;Calculated engine load value;17.2549019607843;%;
73826.623182;Calculated engine load value;21.1764705882353;%;
73827.280182;Calculated engine load value;25.4901960784314;%;
73827.918182;Calculated engine load value;24.7058823529412;%;
73828.585182;Calculated engine load value;23.921568627451;%;
73829.304182;Calculated engine load value;19.2156862745098;%;
73829.933182;Calculated engine load value;24.3137254901961;%;
73830.540182;Calculated engine load value;22.3529411764706;%;
73831.801182;Calculated engine load value;25.8823529411765;%;
73832.801182;Calculated engine load value;19.2156862745098;%;
73833.369182;Calculated engine load value;24.3137254901961;%;
73833.977182;Calculated engine load value;16.4705882352941;%;
73834.616182;Calculated engine load value;18.0392156862745;%;
73835.162182;Calculated engine load value;22.3529411764706;%;
73835.791182;Calculated engine load value;20;%;
73836.348182;Calculated engine load value;18.0392156862745;%;
73836.946182;Calculated engine load value;16.4705882352941;%;
73837.552182;Calculated engine load value;22.3529411764706;%;
73838.139182;Calculated engine load value;23.1372549019608;%;
73838.757182;Calculated engine load value;24.3137254901961;%;
73839.414182;Calculated engine load value;25.8823529411765;%;
73840.061182;Calculated engine load value;26.2745098039216;%;
73840.699182;Calculated engine load value;22.3529411764706;%;
73841.257182;Calculated engine load value;24.7058823529412;%;
